staff_member,appt_date,appt_time,slot,units_sched_10min_per_unit,client_id,patient_id,staff_requested,reason_desc,breedname
4,3/25/2023,10:10:00,61,1,4893,7639,,Emergency,"Mastiff, Old English"
4,3/25/2023,10:20:00,62,2,8479,13705,,Sick,Domestic Shorthair
M12,3/25/2023,10:30:00,63,2,16668,21203,,Sick,Vizsla
4,3/25/2023,10:40:00,64,2,23742,31356,,Sick,Domestic Mediumhair
4,3/25/2023,11:20:00,68,2,6833,31894,,Exotic Exam,Parakeet
TK,3/25/2023,11:30:00,69,1,21035,26009,,TNT,Great Dane Mix
4,3/25/2023,11:40:00,70,2,10700,28771,,Recheck,Domestic Shorthair
4,3/25/2023,12:00:00,72,2,288,12823,,Preventative Care Exam,Goldendoodle
4,3/25/2023,12:30:00,75,2,11617,19731,,Sick,Domestic Shorthair
4,3/25/2023,12:50:00,77,2,23971,31895,,New Client,DSH
4,3/25/2023,13:10:00,79,1,14165,30959,,Sick,BOSTON TERRIER
4,3/25/2023,13:20:00,80,2,21188,31896,,New Pet,DSH
4,3/27/2023,7:30:00,45,3,6883,26263,,Laparascopic Surgery,Great Dane
4,3/27/2023,7:30:00,45,1,10981,18531,,Dental,Chihuahua Mix
4,3/27/2023,7:40:00,46,1,9603,25784,,Suture Removal,Domestic Shorthair
4,3/27/2023,7:40:00,46,2,6234,10564,4,Dental,YORKSHIRE TERRIER
4,3/27/2023,8:00:00,48,1,91,30588,,Surgery,"Retriever, Golden Mix"
4,3/27/2023,8:10:00,49,1,22495,30675,,Surgery,Cockapoo
19,3/27/2023,8:30:00,51,2,11219,28602,,Preventative Care Exam,Mixed
24,3/27/2023,8:30:00,51,2,23148,29759,,EXAM WITH VACCINES,Maltese Mix
4,3/27/2023,8:30:00,51,1,14576,27244,,Preventative Care Exam,"Retriever, Labrador Mix"
4,3/27/2023,8:30:00,51,1,14341,31395,4,Surgery,Ragdoll
L16,3/27/2023,8:30:00,51,2,23908,31739,,New Client,LABRADOR RETRIEVER
4,3/27/2023,8:40:00,52,1,19955,17461,4,Recheck,AUSTRALIAN SHEPHERD
4,3/27/2023,8:40:00,52,1,14341,31393,4,Short Procedure,Ragdoll
19,3/27/2023,8:50:00,53,2,13157,13157-7,,Preventative Care Exam,Domestic Shorthair
24,3/27/2023,8:50:00,53,2,8783,26130,,Preventative Care Exam,"Cattle Dog, Australian Mix"
4,3/27/2023,8:50:00,53,2,22912,29133,,Recheck,Shiba Inu Mix
6,3/27/2023,8:50:00,53,1,14341,31397,,Short Procedure,Ragdoll
L16,3/27/2023,8:50:00,53,2,20878,29775,,Recheck,"Terrier, Yorkshire Mix"
4,3/27/2023,9:00:00,54,1,6234,10564,,Dental,YORKSHIRE TERRIER
19,3/27/2023,9:10:00,55,2,4805,7492,,Sick,Domestic Shorthair
24,3/27/2023,9:10:00,55,2,14892,8297,,Preventative Care Exam,Domestic Shorthair
4,3/27/2023,9:10:00,55,2,7052,10978,,Sick,LABRADOR RETRIEVER
L16,3/27/2023,9:10:00,55,2,1967,3133,,Recheck,"Bulldog, English"
24,3/27/2023,9:30:00,57,2,14892,8296,,Preventative Care Exam,Domestic Longhair
TK,3/27/2023,9:30:00,57,1,21798,26408,,Lab Work,Domestic Shorthair
19,3/27/2023,9:50:00,59,2,23938,31817,,New Client,DSH
4,3/27/2023,9:50:00,59,2,14638,31546,4,Preventative Care Exam,Maltese
L16,3/27/2023,9:50:00,59,2,8682,14086,,Recheck,"Retriever, Labrador"
TK,3/27/2023,10:00:00,60,1,11196,19171,,Radiology,DOBERMAN PINSCHER
L16,3/27/2023,10:10:00,61,2,20655,22337,,Sick,Rottweiler
24,3/27/2023,10:20:00,62,2,1605,12032,,Preventative Care Exam,Saint Bernard
LTK,3/27/2023,10:20:00,62,1,21865,26752,,Technician Appointment,GOLDEN RETRIEVER
19,3/27/2023,10:30:00,63,2,23345,30318,,Preventative Care Exam,Cavapoo
L16,3/27/2023,10:30:00,63,2,23967,31872,,Recheck,Lhasa Apso
24,3/27/2023,10:40:00,64,2,23949,31836,,New Client,"Corgi, Pembroke Welsh"
TK,3/27/2023,10:40:00,64,1,23054,29508,,Technician Appointment,Chow Chow Mix
19,3/27/2023,10:50:00,65,2,5060,12240,,EXAM WITH VACCINES,BORDER COLLIE
L16,3/27/2023,10:50:00,65,2,4651,27414,,Recheck,Bichon Frise Mix
24,3/27/2023,11:00:00,66,4,22844,28951,,Sick,"Dachshund, Miniature"
19,3/27/2023,11:10:00,67,2,5060,17800,,Preventative Care Exam,BORDER COLLIE
19,3/27/2023,11:30:00,69,2,23921,31771,,Recheck,DSH
L16,3/27/2023,11:30:00,69,2,L4593,L4593-1,,Sick,Domestic Shorthair
19,3/27/2023,11:50:00,71,3,23719,31558,,Sick,Pomeranian Mix
24,3/27/2023,13:00:00,78,2,13522,23941,,Preventative Care Exam,"Shepherd, Australian"
24,3/27/2023,13:20:00,80,2,11787,20126,,Recheck,"Bulldog, English"
19,3/27/2023,13:40:00,82,3,18173,18173-1,,Sick,Domestic Shorthair
19,3/27/2023,14:10:00,85,2,16971,24726,,EXAM WITH VACCINES,"Longhair, Exotic"
24,3/27/2023,14:20:00,86,2,23909,31754,,New Client,LABRADOR RETRIEVER
19,3/27/2023,14:30:00,87,2,3481,5511,,Preventative Care Exam,Retriever Mixed
19,3/27/2023,14:50:00,89,4,6662,13741,19,Sick,"Wolfhound, Irish"
24,3/27/2023,14:50:00,89,4,17293,17293-2,,Sick,"Schnauzer, Miniature"
TK,3/27/2023,14:50:00,89,1,7969,12681,,TNT,LABRADOR RETRIEVER
TK,3/27/2023,15:00:00,90,4,6431,10081,,Laser,"Husky, Siberian"
19,3/27/2023,15:30:00,93,2,2628,31261,,Sick,"Terrier, Yorkshire"
TK,3/27/2023,15:40:00,94,1,17012,24729,,TNT,Domestic Shorthair
19,3/27/2023,15:50:00,95,3,3676,5793,,Sick,Domestic Shorthair
24,3/27/2023,15:50:00,95,2,23853,31621,,EXAM WITH VACCINES,YORKSHIRE TERRIER
TK,3/27/2023,15:50:00,95,1,17012,24730,,TNT,Domestic Longhair
4,3/27/2023,16:00:00,96,1,6907,13793,4,Preventative Care Exam,Ragdoll
L16,3/27/2023,16:00:00,96,1,10149,16847,,Technician Appointment,"Retriever, Golden"
LTK,3/27/2023,16:00:00,96,1,L7376,L6424,,Technician Appointment,Bichon Frise
4,3/27/2023,16:10:00,97,1,9757,16059,4,Sick,Schnoodle
L16,3/27/2023,16:10:00,97,2,20241,31830,,New Pet,Shichon (Teddy Bear)
19,3/27/2023,16:20:00,98,3,2862,4544,,Sick,"Terrier, Yorkshire Mix"
4,3/27/2023,16:20:00,98,1,15095,15095-1,4,Preventative Care Exam,Pitbull
LTK,3/27/2023,16:20:00,98,1,L2697,11347,,Technician Appointment,Retriever Mixed
4,3/27/2023,16:30:00,99,1,5312,21235,,Sick,"Retriever, Golden"
L16,3/27/2023,16:30:00,99,1,20241,31831,,New Pet,Shichon (Teddy Bear)
LTK,3/27/2023,16:30:00,99,1,L2697,11346,,Technician Appointment,Retriever Mixed
TK,3/27/2023,16:30:00,99,1,8943,14512,,Technician Appointment,"Pointer, German Shorthaired"
4,3/27/2023,16:40:00,100,1,23935,31808,,New Client,Domestic Shorthair
L16,3/27/2023,16:40:00,100,1,20241,31832,,New Pet,Shichon (Teddy Bear)
19,3/27/2023,16:50:00,101,2,17151,17151-1,,Senior Exam,"Spaniel, Boykin"
4,3/27/2023,16:50:00,101,1,3971,12166,,Sick,"Blue Heeler, Australian Mix"
L16,3/27/2023,16:50:00,101,1,20241,31833,,New Pet,Shichon (Teddy Bear)
4,3/27/2023,17:00:00,102,1,6574,10052,,Preventative Care Exam,Goldendoodle
L16,3/27/2023,17:00:00,102,2,11231,20772,16,Recheck,Domestic Longhair
19,3/27/2023,17:10:00,103,3,3041,5735,,Sick,"Husky, Siberian"
4,3/27/2023,17:10:00,103,1,22373,27689,,Sick,"Goldendoodle, mini"
L16,3/27/2023,17:20:00,104,2,L6598,L4194,,Senior Exam,WEST HIGHLAND WHITE TERRIER
4,3/27/2023,17:30:00,105,1,15753,31828,4,New Pet,"Goldendoodle, mini"
19,3/27/2023,17:40:00,106,2,22464,31796,,New Pet,"Shepherd, German"
4,3/27/2023,17:40:00,106,1,10588,17752,,Preventative Care Exam,Coonhound Mix
L16,3/27/2023,17:40:00,106,2,22113,27106,,Recheck,Pitbull Mix
4,3/27/2023,17:50:00,107,1,5089,12753,,Sick,JACK RUSSELL TERRIER
4,3/27/2023,18:00:00,108,1,15376,11628,,Sick,Domestic Shorthair
L16,3/27/2023,18:00:00,108,2,11363,31843,,Sick,Domestic Shorthair
4,3/27/2023,18:10:00,109,1,19826,19826-1,,Recheck,"Retriever, Labrador"
4,3/27/2023,18:20:00,110,1,10394,17383,,Preventative Care Exam,Shiba Inu
L16,3/27/2023,18:20:00,110,2,11363,19246,,Sick,Domestic Mediumhair
4,3/27/2023,18:30:00,111,1,7553,10016,,Sick,"Shepherd, German Mix"
4,3/27/2023,18:40:00,112,1,9558,15709,,Preventative Care Exam,Domestic Shorthair
L16,3/27/2023,18:40:00,112,2,22398,27759,,Preventative Care Exam,CAVALIER KING CHARLES SPANIEL
TK,3/27/2023,18:40:00,112,1,23772,31425,,Technician Appointment,Pitbull Mix
4,3/27/2023,18:50:00,113,1,9558,23867,,Preventative Care Exam,Domestic Shorthair
LTK,3/27/2023,18:50:00,113,1,14370,11352,,Technician Appointment,"Goldendoodle, mini"
TK,3/27/2023,18:50:00,113,1,16870,24652,,Technician Appointment,Goldendoodle
4,3/27/2023,19:00:00,114,1,4700,7362,,Sick,BOSTON TERRIER
4,3/27/2023,19:10:00,115,1,21993,26741,,Sick,Retriever Mixed
4,3/27/2023,19:20:00,116,1,10669,17909,,Senior Exam,Domestic Shorthair
L16,3/27/2023,19:20:00,116,1,928,31224,,Technician Appointment,Domestic Shorthair
TK,3/27/2023,19:20:00,116,1,12338,20851,,Technician Appointment,Goldendoodle
4,3/27/2023,19:30:00,117,1,13855,29653,,Sick,Goldendoodle
TK,3/27/2023,19:30:00,117,1,21812,28263,,Technician Appointment,Domestic Shorthair
19,3/28/2023,7:30:00,45,1,15260,3978,,Surgery,"Poodle, Miniature"
19,3/28/2023,7:30:00,45,1,15260,3978,,Dental,"Poodle, Miniature"
4,3/28/2023,7:30:00,45,1,23854,31622,4,Surgery,Domestic
19,3/28/2023,7:40:00,46,1,3962,6274,,Surgery,COCKER SPANIEL
19,3/28/2023,7:40:00,46,1,3962,6274,,Dental,COCKER SPANIEL
6,3/28/2023,7:40:00,46,2,22763,28766,,Not Wellness,Chihuahua Mix
19,3/28/2023,7:50:00,47,1,4809,29885,,Surgery,"Goldendoodle, mini"
19,3/28/2023,8:00:00,48,1,23123,29703,19,Surgery,"Blue Heeler, Australian Mix"
4,3/28/2023,8:10:00,49,1,23445,30532,4,Surgery,Domestic Shorthair
19,3/28/2023,8:20:00,50,1,6662,13741,,Euthanasia,"Wolfhound, Irish"
19,3/28/2023,8:30:00,51,2,L6554,L6554-1,,Senior Exam,Shih Tzu Mix
19,3/28/2023,8:30:00,51,1,10028,30641,,Short Procedure,Domestic Mediumhair
4,3/28/2023,8:30:00,51,2,18491,7036,,Preventative Care Exam,Dwarf
L12,3/28/2023,8:30:00,51,2,12280,20713,,Senior Exam,Domestic Shorthair
LTK,3/28/2023,8:30:00,51,1,4089,6455,,Technician Appointment,"Bulldog, French"
19,3/28/2023,8:40:00,52,1,23680,31194,,Short Procedure,DSH
LTK,3/28/2023,8:40:00,52,1,4089,9533,,Technician Appointment,FRENCH BULLDOG
19,3/28/2023,8:50:00,53,2,14257,23476,,Senior Exam,Pitbull Mix
19,3/28/2023,8:50:00,53,1,21823,31802,,Short Procedure,Domestic Shorthair
4,3/28/2023,8:50:00,53,2,9722,31359,,Preventative Care Exam,GOLDEN RETRIEVER
L12,3/28/2023,8:50:00,53,2,L6657,L6657-3,,Senior Exam,"Retriever, Labrador Mix"
TK,3/28/2023,9:00:00,54,1,3383,27316,,Technician Appointment,Goldendoodle
19,3/28/2023,9:10:00,55,2,21021,31893,,New Pet,Domestic Shorthair
4,3/28/2023,9:10:00,55,2,7141,7141-22,,Sick,Domestic Shorthair
TK,3/28/2023,9:20:00,56,1,19456,3764,,Lab Work,Boxer
19,3/28/2023,9:30:00,57,2,1704,L3627-3,,Recheck,"Retriever, Labrador Mix"
4,3/28/2023,9:30:00,57,2,23696,31861,,New Pet,Fancy
L12,3/28/2023,9:30:00,57,2,L3162,L3162-3,,Sick,LABRADOR RETRIEVER
TK,3/28/2023,9:30:00,57,1,23,20660,,Technician Appointment,Domestic Shorthair
19,3/28/2023,9:50:00,59,4,21421,31903,,Sick,Himalayan
4,3/28/2023,9:50:00,59,1,23696,31863,,New Pet,Fancy
L12,3/28/2023,9:50:00,59,2,19707,25693,,Sick,Dachshund Mix
4,3/28/2023,10:00:00,60,1,23696,31862,,New Pet,Fancy
L12,3/28/2023,10:10:00,61,2,3765,31333,,Preventative Care Exam,Bernadoodle- Bernese and Poodl
TK,3/28/2023,10:10:00,61,1,12727,12727-2,,Technician Appointment,Siamese
19,3/28/2023,10:30:00,63,2,2740,30254,,Sick,Domestic Shorthair
L12,3/28/2023,10:30:00,63,2,2821,L3134-3,,Sick,COCKER SPANIEL
M16,3/28/2023,10:30:00,63,2,12013,21903,,Recheck,LABRADOR RETRIEVER
MTK,3/28/2023,10:30:00,63,1,23504,30703,,Technician Appointment,Domestic Longhair
4,3/28/2023,10:50:00,65,2,23960,31857,4,New Client,Domestic Shorthair
M16,3/28/2023,10:50:00,65,1,13065,22364,,Preventative Care Exam,"Terrier, West Highland White"
TK,3/28/2023,10:50:00,65,1,4623,7462,,TNT,"Retriever, Golden"
M16,3/28/2023,11:00:00,66,1,23969,31886,,New Client,Newfoundland Mix
TK,3/28/2023,11:00:00,66,1,4623,7244,,TNT,Domestic Shorthair
4,3/28/2023,11:10:00,67,2,8170,27513,,Senior Exam,Domestic Shorthair
L12,3/28/2023,11:10:00,67,1,10599,17773,,TNT,Terrier Mix
M16,3/28/2023,11:10:00,67,2,23962,31859,,New Client,CAVALIER KING CHARLES SPANIEL
M16,3/28/2023,11:30:00,69,2,12192,20606,,Sick,LABRADOR RETRIEVER
M16,3/28/2023,11:50:00,71,2,5667,31847,,New Pet,Domestic Shorthair
6,3/28/2023,12:00:00,72,2,11904,11904-5,,Senior Exam,"Spaniel, Cavalier King Charles"
TK,3/28/2023,12:00:00,72,1,19269,25548,,Cytopoint Injection,Bulldog
M16,3/28/2023,12:10:00,73,2,9416,15435,,Sick,"Retriever, Labrador"
6,3/28/2023,12:20:00,74,2,22763,28766,,Not Wellness,Chihuahua Mix
6,3/28/2023,12:40:00,76,2,6714,10327,,Senior Exam,Domestic Longhair
6,3/28/2023,13:00:00,78,2,4475,7040,,Sick,"Retriever, Labrador"
M16,3/28/2023,13:10:00,79,2,18246,7241,,Sick,Pomeranian Mix
6,3/28/2023,13:20:00,80,2,17031,4952,,Sick,Domestic Shorthair
6,3/28/2023,13:40:00,82,2,1761,11285,,Sick,SIBERIAN HUSKY
4,3/28/2023,14:00:00,84,1,23875,31658,,Sick,DSH
6,3/28/2023,14:00:00,84,2,23632,31088,6,Sick,Domestic Shorthair
4,3/28/2023,14:10:00,85,1,15447,24925,,Sick,BERNESE MOUNTAIN DOG
L12,3/28/2023,14:10:00,85,2,9265,22767,,Preventative Care Exam,Domestic Shorthair
TK,3/28/2023,14:10:00,85,1,20519,31097,,TNT,Domestic Mediumhair
4,3/28/2023,14:20:00,86,1,21447,21447-1,4,Senior Exam,Harrier
6,3/28/2023,14:20:00,86,2,6776,10457,,Preventative Care Exam,Pomeranian
LTK,3/28/2023,14:20:00,86,1,23586,30945,,TNT,Dachshund Mix
4,3/28/2023,14:30:00,87,1,11068,22116,4,Sick,FRENCH BULLDOG
L12,3/28/2023,14:30:00,87,2,4630,L7627,12,Recheck,Domestic Shorthair
M16,3/28/2023,14:30:00,87,2,10722,31700,,Recheck,"Terrier, Rat"
4,3/28/2023,14:40:00,88,1,12212,23604,,Preventative Care Exam,BORDER COLLIE
6,3/28/2023,14:40:00,88,2,6776,13515,,Senior Exam,Shiba Inu
TK,3/28/2023,14:40:00,88,1,6069,9253,,Cytopoint Injection,"Terrier, Yorkshire Mix"
4,3/28/2023,14:50:00,89,1,12212,20624,,Senior Exam,BORDER COLLIE
L12,3/28/2023,14:50:00,89,2,18375,21865,,EXAM WITH VACCINES,LABRADOR RETRIEVER
M16,3/28/2023,14:50:00,89,2,14171,23424,,Preventative Care Exam,Pitbull Mix
4,3/28/2023,15:00:00,90,1,14546,26702,,Sick,Domestic Shorthair
LTK,3/28/2023,15:00:00,90,1,16631,24578,,TNT,Maltese
4,3/28/2023,15:10:00,91,1,6374,6374-2,,Senior Exam,Beagle
L12,3/28/2023,15:10:00,91,2,23961,31858,,New Client,Domestic Mediumhair
M16,3/28/2023,15:10:00,91,2,8955,28413,,Sick,DSH
4,3/28/2023,15:20:00,92,1,16423,23148,,Sick,Labradoodle
TK,3/28/2023,15:20:00,92,1,7448,29235,,Technician Appointment,GOLDEN RETRIEVER
L12,3/28/2023,15:30:00,93,2,9460,21249,,Sick,Dachshund
M16,3/28/2023,15:30:00,93,3,23698,31245,,Sick,Shih Tzu
4,3/28/2023,15:40:00,94,1,22215,27347,,Preventative Care Exam,"Pug, Chinese"
LTK,3/28/2023,15:40:00,94,1,23230,29990,,Technician Appointment,Schnauzer Mix
L12,3/28/2023,15:50:00,95,2,22829,28917,,Sick,"Shepherd, German Mix"
4,3/28/2023,16:00:00,96,1,7903,12550,,Sick,Domestic Shorthair
6,3/28/2023,16:00:00,96,2,849,1350,6,Sick,Shih Tzu
M16,3/28/2023,16:00:00,96,2,L4184,22679,,Preventative Care Exam,GOLDEN RETRIEVER
TK,3/28/2023,16:00:00,96,1,22318,26892,,Technician Appointment,"Retriever, Labrador"
4,3/28/2023,16:10:00,97,1,20093,29712,,Sick,"Shepherd, Shiloh"
4,3/28/2023,16:20:00,98,1,21551,31721,,Exam,Domestic Shorthair
6,3/28/2023,16:20:00,98,2,3804,6002,,Senior Exam,Chihuahua
M16,3/28/2023,16:20:00,98,1,12678,21566,,Technician Appointment,FRENCH BULLDOG
M16,3/28/2023,16:20:00,98,3,21569,21569-1,,Sick,"Retriever, Labrador"
4,3/28/2023,16:30:00,99,1,21551,31722,,Exam,Domestic Shorthair
L12,3/28/2023,16:30:00,99,2,13964,23335,,Senior Exam,"Poodle, Standard"
TK,3/28/2023,16:30:00,99,2,7366,5399,,Laser,Havanese Mix
4,3/28/2023,16:40:00,100,1,21551,31719,,Exam,Domestic Shorthair
4,3/28/2023,16:50:00,101,1,21551,31720,,Exam,Domestic Shorthair
L12,3/28/2023,16:50:00,101,2,22515,28028,,Sick,Goldendoodle
M16,3/28/2023,16:50:00,101,2,23980,31916,,New Client,Domestic Shorthair
6,3/28/2023,17:10:00,103,2,13286,27698,,Preventative Care Exam,Bernadoodle- Bernese and Poodl
L12,3/28/2023,17:10:00,103,2,23746,31360,,Preventative Care Exam,Goldendoodle
M16,3/28/2023,17:10:00,103,2,23471,10066,,Preventative Care Exam,LABRADOR RETRIEVER
6,3/28/2023,17:30:00,105,2,18138,25210,,Recheck,Domestic Shorthair
L12,3/28/2023,17:30:00,105,2,7568,11971,,Sick,"Shepherd, Anatolian"
LTK,3/28/2023,17:30:00,105,1,7568,12567,,TNT,"Shepherd, Australian Mix"
M16,3/28/2023,17:30:00,105,2,23107,29659,,Preventative Care Exam,DSH
TK,3/28/2023,17:30:00,105,1,18207,25235,,Lab Work,COCK-APOO
6,3/28/2023,17:50:00,107,2,18420,18420-1,,Sick,"Terrier, Yorkshire"
TK,3/28/2023,18:00:00,108,1,14433,23629,,Radiology,"Bulldog, American"
6,3/28/2023,18:10:00,109,1,15295,24025,,Sick,LABRADOR RETRIEVER
6,3/28/2023,18:20:00,110,1,19422,19422-2,,Recheck,"Dachshund, Smooth"
6,3/28/2023,18:30:00,111,2,9868,18250,,Quality of Life,GERMAN SHEPHERD
6,3/28/2023,18:50:00,113,2,1424,14343,,Senior Exam,Calico
6,3/28/2023,19:10:00,115,2,20948,26125,,Sick,LABRADOR RETRIEVER
TK,3/28/2023,19:10:00,115,1,18545,18545-1,,Lab Work,Shih Tzu Mix
6,3/28/2023,19:30:00,117,1,8450,22099,,Sick,"Cattle Dog, Australian"
6,3/29/2023,7:30:00,45,1,23985,31279,,Dental,Havanese
6,3/29/2023,7:30:00,45,1,23985,31279,,Dental,Havanese
6,3/29/2023,7:40:00,46,1,2770,5659,,Dental,Domestic Shorthair
6,3/29/2023,7:40:00,46,1,2770,5659,,Dental,Domestic Shorthair
6,3/29/2023,7:50:00,47,1,23780,31445,,Dental,"Sheepdog, Shetland"
6,3/29/2023,7:50:00,47,1,23780,31445,,Dental,"Sheepdog, Shetland"
6,3/29/2023,8:00:00,48,1,17890,25094,,Surgery,"Terrier, Jack Russell"
6,3/29/2023,8:10:00,49,1,23569,30896,,Surgery,Domestic Shorthair
6,3/29/2023,8:20:00,50,1,6645,30635,,Short Procedure,Domestic Mediumhair
16,3/29/2023,8:30:00,51,2,8872,17649,16,Senior Exam,YORKSHIRE TERRIER
24,3/29/2023,8:30:00,51,2,13370,22840,,Preventative Care Exam,Domestic Shorthair
6,3/29/2023,8:30:00,51,1,6645,30633,,Short Procedure,Domestic Mediumhair
6,3/29/2023,8:30:00,51,2,22200,27317,,Preventative Care Exam,YORKSHIRE TERRIER
6,3/29/2023,8:50:00,53,2,3621,5708,,Recheck,"Shar Pei, Chinese"
16,3/29/2023,9:00:00,54,2,23411,30448,,EXAM WITH VACCINES,Chihuahua Mix
TK,3/29/2023,9:00:00,54,1,4717,4717-1,,Technician Appointment,Domestic Longhair
6,3/29/2023,9:10:00,55,2,2641,4194,,Sick,Goldendoodle
16,3/29/2023,9:20:00,56,2,22677,29856,,Senior Exam,BORDER COLLIE
TK,3/29/2023,9:20:00,56,1,3776,31358,,Technician Appointment,Jack Russell Terrier Mix
24,3/29/2023,9:30:00,57,2,19254,31887,,New Pet,Domestic Shorthair
6,3/29/2023,9:30:00,57,2,4807,8759,,Preventative Care Exam,Goldendoodle
16,3/29/2023,9:40:00,58,2,22677,29682,,Senior Exam,"Collie, Border"
TK,3/29/2023,9:40:00,58,3,19314,13290,,Diabetic Consultation,Domestic Shorthair
24,3/29/2023,9:50:00,59,2,19254,31888,,New Pet,Domestic Shorthair
6,3/29/2023,9:50:00,59,2,8447,13643,6,Sick,Shih Tzu
16,3/29/2023,10:00:00,60,2,10923,30974,,Sick,Retriever Mixed
24,3/29/2023,10:10:00,61,2,2333,3672,,EXAM WITH VACCINES,"Collie, Border"
6,3/29/2023,10:10:00,61,2,23852,31618,,Preventative Care Exam,"Goldendoodle, mini"
16,3/29/2023,10:20:00,62,2,10526,17618,,Preventative Care Exam,Boxer Mix
24,3/29/2023,10:30:00,63,2,12831,21817,,Preventative Care Exam,Hound Mix
6,3/29/2023,10:30:00,63,2,2285,27888,,Sick,"Chihuahua, Long-coated"
TK,3/29/2023,10:30:00,63,1,5052,7861,,Technician Appointment,Domestic Shorthair
16,3/29/2023,10:40:00,64,2,12179,20601,,Sick,"Retriever, Labrador"
16,3/29/2023,11:00:00,66,2,17459,25125,,Preventative Care Exam,Domestic Shorthair
16,3/29/2023,11:20:00,68,2,17459,25123,,Preventative Care Exam,Domestic Shorthair
16,3/29/2023,11:40:00,70,2,23324,31937,,Sick,Sphynx
16,3/29/2023,12:00:00,72,2,18791,26986,,Preventative Care Exam,"Spaniel, Cavalier King Charles"
19,3/29/2023,12:00:00,72,2,3987,27545,,Preventative Care Exam,"Sheepdog, Shetland"
19,3/29/2023,12:20:00,74,2,8859,14376,19,Preventative Care Exam,"Dachshund, Longhaired"
19,3/29/2023,12:40:00,76,2,8859,14387,19,Preventative Care Exam,"Dachshund, Miniature"
19,3/29/2023,13:00:00,78,2,8159,16605,,Senior Exam,"Poodle, Standard"
L4,3/29/2023,13:10:00,79,2,7164,11202,4,Recheck,"Retriever, Golden"
16,3/29/2023,13:20:00,80,2,13603,23068,,Sick,"Retriever, Labrador"
19,3/29/2023,13:20:00,80,2,5711,17427,,Sick,DOBERMAN PINSCHER
L4,3/29/2023,13:30:00,81,2,L4505,28625,,Preventative Care Exam,Shih Tzu Mix
LTK,3/29/2023,13:30:00,81,1,10134,17416,,Lab Work,Domestic Shorthair
16,3/29/2023,13:40:00,82,2,22094,27283,16,Sick,Domestic Shorthair
19,3/29/2023,13:40:00,82,2,23171,29812,,Sick,"Cattle Dog, Australian"
L4,3/29/2023,13:50:00,83,1,L4505,21615,,Preventative Care Exam,Jack Russell Terrier Mix
16,3/29/2023,14:00:00,84,3,11019,31326,,Sick,Siamese
19,3/29/2023,14:00:00,84,2,11910,31900,,New Pet,"Poodle, Toy"
L4,3/29/2023,14:00:00,84,2,5018,L1931,,Senior Exam,Domestic Shorthair
TK,3/29/2023,14:00:00,84,1,7020,10923,,TNT,Domestic Shorthair
19,3/29/2023,14:20:00,86,2,3464,7666,,Sick,Pitbull Mix
L4,3/29/2023,14:20:00,86,2,23978,31910,,New Client,Weimaraner
TK,3/29/2023,14:30:00,87,1,22130,27165,,Technician Appointment,Poodle
19,3/29/2023,14:40:00,88,2,13413,31233,19,Recheck,"Terrier, Jack Russell Mix"
L4,3/29/2023,14:40:00,88,2,14125,23407,,Sick,Cavachon
L4,3/29/2023,15:00:00,90,1,1898,18509,,TNT,"Retriever, Golden Mix"
16,3/29/2023,15:10:00,91,2,23444,30525,,Recheck,Other Rat
TK,3/29/2023,15:20:00,92,1,10552,30221,,Technician Appointment,Pomeranian Mix
16,3/29/2023,15:30:00,93,2,16419,30001,,Recheck,Domestic Shorthair
TK,3/29/2023,15:30:00,93,1,1511,2459,,Technician Appointment,Domestic Shorthair
16,3/29/2023,15:50:00,95,2,11958,20410,,Preventative Care Exam,Domestic Shorthair
19,3/29/2023,16:00:00,96,2,6922,1714,,Sick,Chihuahua Mix
LTK,3/29/2023,16:00:00,96,1,L7390,L6446,,Technician Appointment,Goldendoodle
16,3/29/2023,16:10:00,97,2,15461,5154,,Sick,GERMAN SHEPHERD
TK,3/29/2023,16:10:00,97,1,2140,21504,,TNT,Pitbull
19,3/29/2023,16:20:00,98,2,23752,31933,,New Pet,Pitbull Mix
L4,3/29/2023,16:20:00,98,2,13496,L4524-4,,Sick,"Bulldog, English"
16,3/29/2023,16:30:00,99,2,9714,15964,,Sick,Domestic Shorthair
19,3/29/2023,16:40:00,100,2,12703,30213,,Sick,"Bulldog, English"
L4,3/29/2023,16:40:00,100,2,11565,19690,,Senior Exam,"Pinscher, Miniature"
16,3/29/2023,16:50:00,101,2,8982,31870,,New Pet,Dachshund
19,3/29/2023,17:00:00,102,2,12703,21622,,Sick,"Bulldog, English"
TK,3/29/2023,17:00:00,102,1,22087,27058,,Technician Appointment,Cavapoo
16,3/29/2023,17:10:00,103,2,3542,5604,,Sick,Shepherd Mix
19,3/29/2023,17:20:00,104,3,22319,30357,,Emergency,Ragdoll
L4,3/29/2023,17:20:00,104,1,11132,18834,,TNT,Collie
16,3/29/2023,17:30:00,105,2,21364,21364-1,,Senior Exam,Pekingese Mix
L4,3/29/2023,17:30:00,105,1,20454,20454-2,4,Sick,"Coon, Maine"
16,3/29/2023,17:50:00,107,1,21364,13873,,Senior Exam,Peekapoo
19,3/29/2023,17:50:00,107,3,6320,22048,,Sick,Maltese Mix
L4,3/29/2023,18:00:00,108,2,23141,30086,,Euthanasia,MAINE COON CAT
19,3/29/2023,18:20:00,110,2,4605,7220,,Preventative Care Exam,"Terrier, Yorkshire Mix"
